Transaction_ID,Date,Category,Region,Sales_Amount,Quantity,Discount,Profit_Margin,Payment_Method,Customer_Rating,Net_Profit
TRX-007583,2022-05-12 18:00:00,Fashion,Europe,482.11,3,0.21,0.05,Crypto,3.5,24.11
TRX-007584,2022-03-01 10:00:00,Home & Kitchen,Middle East,1258.31,7,0.02,0.07,PayPal,4.8,88.08
TRX-007585,2022-07-12 07:00:00,Fashion,Middle East,2044.98,3,0.1,0.12,Credit Card,3.6,245.4
TRX-007586,2022-01-06 08:00:00,Sports,Latin America,562.15,8,0.17,0.26,Credit Card,3.0,146.16
TRX-007587,2022-07-17 06:00:00,Beauty,Europe,1587.75,9,0.28,0.33,Credit Card,5.0,523.96
TRX-007588,2022-07-24 16:00:00,Fashion,Asia-Pacific,1845.71,9,0.29,0.33,Crypto,4.2,609.08
TRX-007589,2022-01-08 07:00:00,Fashion,North America,4116.03,5,0.1,0.36,PayPal,1.3,1481.77
TRX-007590,2023-01-15 13:00:00,Fashion,Europe,4701.57,1,0.12,0.09,Crypto,3.3,423.14
TRX-007591,2022-12-08 05:00:00,Books,Latin America,3087.45,8,0.04,0.3,PayPal,4.5,926.23
TRX-007592,2022-06-05 18:00:00,Books,Asia-Pacific,4343.06,3,0.05,0.15,PayPal,3.1,651.46
TRX-007593,2023-01-07 17:00:00,Fashion,North America,840.79,6,0.13,0.16,Bank Transfer,3.4,134.53
TRX-007594,2022-07-20 16:00:00,Sports,Europe,2850.12,2,0.24,0.16,PayPal,2.4,456.02
TRX-007595,2022-04-17 07:00:00,Beauty,Middle East,2732.05,6,0.24,0.18,PayPal,1.8,491.77
TRX-007596,2022-05-11 11:00:00,Electronics,Europe,1267.47,3,0.02,0.24,Crypto,1.7,304.19
TRX-007597,2022-01-24 06:00:00,Sports,Middle East,650.16,5,0.19,0.22,Credit Card,1.7,143.04
TRX-007598,2022-12-31 15:00:00,Fashion,Asia-Pacific,2051.87,9,0.13,0.38,Crypto,1.8,779.71
TRX-007599,2022-10-07 19:00:00,Fashion,Middle East,140.3,3,0.28,0.09,Crypto,4.7,12.63
TRX-007600,2022-10-11 02:00:00,Fashion,Middle East,3994.78,3,0.0,0.15,PayPal,3.9,599.22
TRX-007601,2022-01-22 08:00:00,Sports,North America,1658.16,5,0.26,0.08,PayPal,4.1,132.65
TRX-007602,2022-04-07 23:00:00,Home & Kitchen,North America,3241.39,3,0.13,0.37,Bank Transfer,2.2,1199.31
TRX-007603,2022-06-24 07:00:00,Fashion,Europe,4687.61,3,0.02,0.37,PayPal,4.8,1734.42
TRX-007604,2022-08-24 11:00:00,Books,Europe,4305.25,8,0.03,0.16,Credit Card,3.2,688.84
TRX-007605,2023-02-15 14:00:00,Electronics,Asia-Pacific,2608.12,9,0.04,0.16,Credit Card,1.8,417.3
TRX-007606,2022-06-15 11:00:00,Home & Kitchen,Europe,1821.46,1,0.11,0.12,Bank Transfer,4.9,218.58
TRX-007607,2022-08-09 15:00:00,Sports,Latin America,4591.68,3,0.04,0.32,PayPal,1.9,1469.34
TRX-007608,2022-12-16 21:00:00,Beauty,Asia-Pacific,4352.93,8,0.0,0.2,PayPal,1.3,870.59
TRX-007609,2022-08-14 16:00:00,Home & Kitchen,Latin America,2622.42,3,0.01,0.24,PayPal,2.5,629.38
TRX-007610,2022-11-04 23:00:00,Sports,Latin America,3706.74,9,0.13,0.3,Credit Card,1.4,1112.02
TRX-007611,2022-12-06 08:00:00,Fashion,Middle East,1465.18,7,0.25,0.26,Bank Transfer,3.4,380.95
TRX-007612,2022-06-09 14:00:00,Sports,North America,1021.26,5,0.1,0.13,Bank Transfer,2.3,132.76
TRX-007613,2022-03-17 07:00:00,Beauty,Middle East,1145.65,2,0.27,0.15,PayPal,4.5,171.85
TRX-007614,2022-11-20 23:00:00,Sports,Middle East,4460.88,4,0.13,0.15,PayPal,2.1,669.13
TRX-007615,2022-03-08 21:00:00,Home & Kitchen,Middle East,3743.99,2,0.25,0.25,PayPal,2.6,936.0
TRX-007616,2022-11-18 14:00:00,Sports,Asia-Pacific,4260.96,7,0.3,0.27,Credit Card,3.9,1150.46
TRX-007617,2022-05-08 11:00:00,Electronics,Middle East,3390.63,1,0.21,0.3,Bank Transfer,4.3,1017.19
TRX-007618,2022-10-27 18:00:00,Books,North America,2278.3,5,0.24,0.39,PayPal,4.6,888.54
TRX-007619,2022-11-24 03:00:00,Sports,North America,4962.51,5,0.21,0.24,Credit Card,2.5,1191.0
TRX-007620,2022-12-29 20:00:00,Beauty,North America,3397.59,6,0.28,0.07,Crypto,4.8,237.83
TRX-007621,2022-07-13 17:00:00,Electronics,Europe,1024.55,7,0.01,0.27,PayPal,2.0,276.63
TRX-007622,2022-05-17 06:00:00,Books,Europe,1736.9,8,0.09,0.34,PayPal,3.2,590.55
TRX-007623,2023-01-19 21:00:00,Electronics,Asia-Pacific,747.5,5,0.08,0.3,Credit Card,2.4,224.25
TRX-007624,2022-09-17 09:00:00,Electronics,North America,2007.55,1,0.04,0.33,Credit Card,3.0,662.49
TRX-007625,2022-01-13 03:00:00,Home & Kitchen,Europe,2804.67,1,0.13,0.27,Bank Transfer,2.3,757.26
TRX-007626,2022-05-04 13:00:00,Beauty,Latin America,410.49,8,0.12,0.29,PayPal,3.5,119.04
TRX-007627,2023-01-14 16:00:00,Electronics,Europe,47.87,5,0.12,0.34,Crypto,3.6,16.28
TRX-007628,2023-02-20 14:00:00,Beauty,Asia-Pacific,739.98,6,0.13,0.2,Bank Transfer,1.0,148.0
TRX-007629,2022-03-20 10:00:00,Home & Kitchen,Latin America,2615.67,6,0.17,0.37,Bank Transfer,2.7,967.8
TRX-007630,2022-05-18 18:00:00,Home & Kitchen,North America,2483.78,5,0.02,0.28,Crypto,3.9,695.46
TRX-007631,2022-07-27 16:00:00,Home & Kitchen,Asia-Pacific,2834.29,5,0.03,0.15,Bank Transfer,1.6,425.14
TRX-007632,2023-02-12 05:00:00,Sports,Latin America,870.85,6,0.05,0.2,Crypto,4.9,174.17
TRX-007633,2022-11-01 12:00:00,Home & Kitchen,Asia-Pacific,3598.39,6,0.24,0.18,Crypto,4.2,647.71
TRX-007634,2022-01-21 12:00:00,Beauty,Asia-Pacific,2256.68,5,0.08,0.17,PayPal,4.8,383.64
TRX-007635,2022-12-31 17:00:00,Home & Kitchen,Asia-Pacific,499.17,1,0.02,0.35,Credit Card,3.0,174.71
TRX-007636,2022-11-22 00:00:00,Sports,North America,528.47,8,0.0,0.12,Bank Transfer,2.1,63.42
TRX-007637,2023-01-22 08:00:00,Sports,Asia-Pacific,4448.76,6,0.03,0.24,Crypto,3.2,1067.7
TRX-007638,2022-08-23 17:00:00,Fashion,North America,1164.63,9,0.09,0.1,Credit Card,1.2,116.46
TRX-007639,2022-11-11 05:00:00,Home & Kitchen,Asia-Pacific,968.36,3,0.21,0.37,Crypto,4.7,358.29
TRX-007640,2022-08-25 08:00:00,Books,Asia-Pacific,3247.77,1,0.24,0.18,PayPal,1.3,584.6
TRX-007641,2022-11-21 21:00:00,Beauty,Europe,4452.9,8,0.18,0.29,PayPal,3.5,1291.34
TRX-007642,2023-02-12 01:00:00,Sports,Latin America,759.05,2,0.09,0.06,Bank Transfer,4.6,45.54
TRX-007643,2022-10-24 03:00:00,Electronics,Asia-Pacific,1690.97,4,0.04,0.09,Bank Transfer,1.4,152.19
TRX-007644,2022-11-14 09:00:00,Books,North America,2095.18,8,0.03,0.23,PayPal,1.9,481.89
TRX-007645,2022-04-12 18:00:00,Sports,Europe,2097.92,3,0.05,0.08,Crypto,1.4,167.83
TRX-007646,2023-02-05 00:00:00,Books,Europe,1339.64,6,0.18,0.14,PayPal,2.0,187.55
TRX-007647,2022-07-31 00:00:00,Electronics,North America,271.66,4,0.04,0.05,Bank Transfer,4.5,13.58
TRX-007648,2022-07-29 09:00:00,Electronics,Europe,1642.75,5,0.29,0.37,Credit Card,2.5,607.82
TRX-007649,2022-01-19 21:00:00,Home & Kitchen,Middle East,592.3,7,0.03,0.17,Credit Card,3.8,100.69
TRX-007650,2022-10-27 21:00:00,Books,North America,838.38,2,0.21,0.18,Crypto,1.7,150.91
TRX-007651,2022-03-30 01:00:00,Sports,Asia-Pacific,2544.66,5,0.28,0.34,PayPal,2.2,865.18
TRX-007652,2022-08-21 19:00:00,Books,Asia-Pacific,3170.68,5,0.11,0.29,Credit Card,1.4,919.5
TRX-007653,2022-09-08 04:00:00,Sports,Middle East,4607.72,7,0.15,0.28,PayPal,3.0,1290.16
TRX-007654,2022-08-24 15:00:00,Beauty,Europe,907.98,2,0.05,0.38,Credit Card,4.7,345.03
TRX-007655,2022-03-21 17:00:00,Fashion,Asia-Pacific,1658.18,3,0.18,0.21,PayPal,1.5,348.22
TRX-007656,2022-10-02 16:00:00,Beauty,Europe,154.67,2,0.08,0.06,Credit Card,2.9,9.28
TRX-007657,2022-09-01 03:00:00,Home & Kitchen,Asia-Pacific,3233.03,8,0.05,0.18,Credit Card,4.5,581.95
TRX-007658,2022-08-04 19:00:00,Books,North America,1093.84,3,0.0,0.06,Credit Card,2.6,65.63
TRX-007659,2022-03-26 09:00:00,Fashion,Middle East,438.63,9,0.17,0.11,Bank Transfer,1.5,48.25
TRX-007660,2022-10-21 09:00:00,Beauty,Asia-Pacific,907.54,1,0.09,0.39,Credit Card,1.4,353.94
TRX-007661,2022-12-29 02:00:00,Electronics,Latin America,2365.29,8,0.03,0.37,Bank Transfer,2.5,875.16
TRX-007662,2022-10-26 15:00:00,Electronics,Latin America,2100.56,8,0.27,0.1,PayPal,3.7,210.06
TRX-007663,2022-08-26 18:00:00,Home & Kitchen,Europe,3550.68,5,0.2,0.28,Crypto,4.9,994.19
TRX-007664,2022-01-01 18:00:00,Home & Kitchen,Europe,2975.28,7,0.28,0.19,PayPal,3.1,565.3
TRX-007665,2022-05-11 01:00:00,Sports,Europe,3349.04,9,0.11,0.39,Credit Card,1.1,1306.13
TRX-007666,2022-05-29 02:00:00,Fashion,Asia-Pacific,761.25,4,0.19,0.19,Credit Card,2.4,144.64
TRX-007667,2022-12-20 11:00:00,Electronics,Europe,3214.9,1,0.12,0.33,PayPal,3.3,1060.92
TRX-007668,2022-06-28 20:00:00,Electronics,North America,4687.45,9,0.01,0.16,Bank Transfer,2.8,749.99
TRX-007669,2022-07-01 17:00:00,Electronics,Europe,2293.83,2,0.01,0.4,Bank Transfer,1.2,917.53
TRX-007670,2022-04-18 10:00:00,Books,Middle East,3890.43,6,0.08,0.06,PayPal,1.4,233.43
TRX-007671,2022-01-06 16:00:00,Books,North America,1527.33,5,0.07,0.13,PayPal,1.8,198.55
TRX-007672,2022-01-26 10:00:00,Beauty,Latin America,2195.94,9,0.08,0.17,PayPal,2.9,373.31
TRX-007673,2023-02-16 23:00:00,Sports,Middle East,238.01,4,0.16,0.3,Credit Card,2.9,71.4
TRX-007674,2022-06-11 10:00:00,Beauty,North America,3921.27,6,0.17,0.23,PayPal,2.6,901.89
TRX-007675,2023-01-28 21:00:00,Electronics,Middle East,2061.26,1,0.1,0.39,Credit Card,1.5,803.89
TRX-007676,2022-05-02 00:00:00,Fashion,Middle East,426.57,9,0.13,0.21,PayPal,3.2,89.58
TRX-007677,2022-09-03 16:00:00,Books,Latin America,4737.58,2,0.16,0.37,PayPal,2.9,1752.9
TRX-007678,2022-05-06 10:00:00,Beauty,Europe,566.74,3,0.27,0.35,Crypto,1.8,198.36
TRX-007679,2022-12-07 19:00:00,Home & Kitchen,Asia-Pacific,3382.21,8,0.28,0.06,Crypto,3.2,202.93
TRX-007680,2022-01-27 15:00:00,Electronics,Asia-Pacific,3263.0,1,0.23,0.36,Bank Transfer,3.7,1174.68
TRX-007681,2022-06-14 05:00:00,Beauty,Latin America,1348.78,3,0.2,0.12,Crypto,2.4,161.85
TRX-007682,2023-01-10 01:00:00,Books,North America,3216.89,9,0.22,0.18,Credit Card,3.6,579.04
TRX-007683,2022-05-17 12:00:00,Fashion,Middle East,392.49,8,0.2,0.14,Bank Transfer,1.3,54.95
TRX-007684,2022-12-01 02:00:00,Home & Kitchen,Asia-Pacific,2238.96,2,0.21,0.31,Bank Transfer,1.8,694.08
TRX-007685,2022-01-06 08:00:00,Sports,North America,3520.83,2,0.13,0.17,Crypto,1.9,598.54
TRX-007686,2022-05-31 12:00:00,Electronics,Asia-Pacific,2067.2,6,0.25,0.26,Bank Transfer,2.8,537.47
TRX-007687,2022-09-17 09:00:00,Sports,Europe,452.17,5,0.25,0.23,Crypto,1.9,104.0
TRX-007688,2022-02-08 12:00:00,Sports,Europe,296.09,2,0.25,0.28,Credit Card,4.6,82.91
TRX-007689,2022-01-04 16:00:00,Books,North America,1388.25,1,0.07,0.11,PayPal,1.9,152.71
TRX-007690,2022-10-30 08:00:00,Electronics,Latin America,4956.89,6,0.05,0.29,Crypto,1.8,1437.5
TRX-007691,2022-01-06 09:00:00,Sports,Asia-Pacific,3890.31,1,0.23,0.15,PayPal,2.7,583.55
TRX-007692,2023-02-20 12:00:00,Home & Kitchen,Asia-Pacific,2558.8,1,0.13,0.38,Credit Card,2.7,972.34
TRX-007693,2022-09-27 19:00:00,Electronics,Europe,4740.76,1,0.19,0.25,Credit Card,3.0,1185.19
TRX-007694,2022-07-27 15:00:00,Beauty,Asia-Pacific,4469.2,7,0.09,0.22,Bank Transfer,2.0,983.22
TRX-007695,2022-01-24 23:00:00,Home & Kitchen,Asia-Pacific,4628.17,5,0.15,0.28,PayPal,3.5,1295.89
TRX-007696,2022-09-14 08:00:00,Home & Kitchen,Latin America,4454.32,7,0.18,0.27,Credit Card,1.2,1202.67
TRX-007697,2022-07-30 10:00:00,Beauty,Asia-Pacific,308.46,9,0.0,0.19,Bank Transfer,3.1,58.61
TRX-007698,2022-02-01 09:00:00,Beauty,Europe,3961.7,5,0.27,0.08,PayPal,2.0,316.94
TRX-007699,2022-05-24 11:00:00,Sports,Middle East,4719.87,2,0.23,0.07,PayPal,2.1,330.39
TRX-007700,2022-03-01 01:00:00,Fashion,North America,155.92,1,0.11,0.39,Credit Card,1.8,60.81
TRX-007701,2022-01-17 21:00:00,Home & Kitchen,Asia-Pacific,3842.08,9,0.27,0.37,Bank Transfer,2.9,1421.57
TRX-007702,2022-12-23 20:00:00,Home & Kitchen,Latin America,3279.62,4,0.26,0.26,Crypto,4.3,852.7
TRX-007703,2022-09-18 16:00:00,Books,Europe,987.04,2,0.04,0.1,Bank Transfer,1.8,98.7
TRX-007704,2022-06-24 06:00:00,Beauty,Latin America,2483.44,1,0.11,0.36,Credit Card,4.0,894.04
TRX-007705,2022-06-28 11:00:00,Fashion,Middle East,1134.36,3,0.27,0.39,PayPal,2.0,442.4
TRX-007706,2022-04-25 03:00:00,Beauty,Asia-Pacific,2752.21,9,0.17,0.24,Credit Card,3.8,660.53
TRX-007707,2022-06-29 01:00:00,Books,Asia-Pacific,4926.48,1,0.18,0.28,Bank Transfer,1.9,1379.41
TRX-007708,2022-08-20 02:00:00,Sports,Middle East,490.9,8,0.06,0.24,PayPal,4.8,117.82
TRX-007709,2022-10-14 00:00:00,Sports,Europe,132.36,9,0.28,0.16,Credit Card,4.0,21.18
TRX-007710,2022-04-24 13:00:00,Electronics,Middle East,3582.08,6,0.16,0.11,Crypto,4.2,394.03
TRX-007711,2022-05-13 22:00:00,Sports,Middle East,3947.48,6,0.21,0.28,PayPal,1.5,1105.29
TRX-007712,2022-03-25 19:00:00,Home & Kitchen,Latin America,2071.48,1,0.05,0.1,PayPal,3.5,207.15
TRX-007713,2022-04-15 01:00:00,Books,North America,4530.82,6,0.24,0.19,PayPal,1.9,860.86
TRX-007714,2022-01-22 20:00:00,Electronics,Europe,651.39,1,0.28,0.13,Credit Card,1.8,84.68
TRX-007715,2023-01-03 05:00:00,Fashion,Middle East,1158.95,5,0.06,0.36,Crypto,4.6,417.22
TRX-007716,2022-06-17 22:00:00,Beauty,Latin America,4121.31,2,0.2,0.13,Bank Transfer,4.0,535.77
TRX-007717,2022-07-01 13:00:00,Sports,Asia-Pacific,2885.26,3,0.12,0.22,Credit Card,3.8,634.76
TRX-007718,2023-02-17 03:00:00,Home & Kitchen,North America,2929.5,3,0.13,0.32,Credit Card,3.7,937.44
TRX-007719,2022-09-03 02:00:00,Electronics,Middle East,3799.58,2,0.18,0.17,Credit Card,3.1,645.93
TRX-007720,2022-06-05 06:00:00,Electronics,Europe,280.51,8,0.02,0.18,Crypto,3.6,50.49
TRX-007721,2022-01-29 05:00:00,Books,Latin America,660.4,2,0.23,0.2,Crypto,1.8,132.08
TRX-007722,2022-03-05 14:00:00,Beauty,Asia-Pacific,3988.93,5,0.06,0.31,Credit Card,1.4,1236.57
TRX-007723,2022-05-02 02:00:00,Beauty,Asia-Pacific,3658.55,6,0.13,0.16,Bank Transfer,2.2,585.37
TRX-007724,2022-08-26 10:00:00,Beauty,Middle East,1983.67,9,0.13,0.31,Bank Transfer,3.6,614.94
TRX-007725,2022-10-17 10:00:00,Home & Kitchen,Latin America,1047.15,3,0.07,0.18,Credit Card,3.0,188.49
TRX-007726,2022-11-25 07:00:00,Beauty,Asia-Pacific,2370.34,3,0.13,0.3,Bank Transfer,4.3,711.1
TRX-007727,2022-07-26 18:00:00,Electronics,Middle East,4873.28,4,0.05,0.21,Bank Transfer,2.9,1023.39
TRX-007728,2022-09-26 15:00:00,Beauty,Europe,3590.42,9,0.12,0.23,PayPal,3.7,825.8
TRX-007729,2022-09-11 11:00:00,Books,Asia-Pacific,672.51,4,0.22,0.14,Bank Transfer,2.2,94.15
TRX-007730,2022-02-12 06:00:00,Home & Kitchen,Middle East,4598.58,9,0.28,0.22,Crypto,4.0,1011.69
TRX-007731,2022-03-29 10:00:00,Books,North America,1027.0,1,0.28,0.23,Credit Card,4.2,236.21
TRX-007732,2022-06-28 03:00:00,Fashion,Middle East,3755.9,1,0.25,0.14,Credit Card,1.6,525.83
TRX-007733,2022-09-22 02:00:00,Books,Europe,996.77,6,0.14,0.18,Bank Transfer,4.8,179.42
TRX-007734,2022-09-19 18:00:00,Beauty,North America,2582.15,1,0.13,0.3,Bank Transfer,2.0,774.64
TRX-007735,2022-08-16 09:00:00,Sports,Middle East,2284.41,7,0.21,0.17,Crypto,2.6,388.35
TRX-007736,2022-06-04 04:00:00,Electronics,Middle East,2373.87,2,0.09,0.19,Bank Transfer,1.7,451.04
TRX-007737,2022-07-24 12:00:00,Home & Kitchen,Latin America,4487.34,9,0.06,0.39,Crypto,3.2,1750.06
TRX-007738,2022-04-15 23:00:00,Beauty,Europe,4120.96,2,0.06,0.1,Crypto,1.2,412.1
TRX-007739,2022-10-15 12:00:00,Home & Kitchen,Asia-Pacific,1010.92,8,0.08,0.36,Credit Card,1.1,363.93
TRX-007740,2022-09-03 02:00:00,Beauty,Middle East,1930.14,3,0.16,0.33,PayPal,2.7,636.95
TRX-007741,2022-01-14 23:00:00,Sports,North America,1300.14,7,0.2,0.27,Bank Transfer,4.9,351.04
TRX-007742,2022-04-24 20:00:00,Sports,Middle East,3987.19,5,0.21,0.06,Credit Card,3.6,239.23
TRX-007743,2022-08-14 11:00:00,Electronics,Middle East,3138.29,3,0.28,0.08,Bank Transfer,2.8,251.06
TRX-007744,2022-04-23 07:00:00,Beauty,North America,4018.58,9,0.0,0.12,Bank Transfer,1.8,482.23
TRX-007745,2022-09-27 18:00:00,Fashion,Asia-Pacific,4470.24,3,0.23,0.13,Credit Card,1.9,581.13
TRX-007746,2022-09-08 17:00:00,Fashion,Asia-Pacific,1127.46,1,0.23,0.16,Credit Card,1.1,180.39
TRX-007747,2023-02-21 13:00:00,Home & Kitchen,Latin America,1225.13,3,0.18,0.38,Credit Card,4.1,465.55
TRX-007748,2022-07-07 12:00:00,Books,Asia-Pacific,2350.94,4,0.18,0.38,PayPal,2.4,893.36
TRX-007749,2022-03-05 09:00:00,Sports,Europe,2912.28,2,0.2,0.18,PayPal,3.7,524.21
TRX-007750,2022-08-11 05:00:00,Home & Kitchen,North America,2583.87,2,0.04,0.12,Crypto,1.4,310.06
TRX-007751,2022-03-28 02:00:00,Books,Latin America,1628.62,9,0.0,0.31,Credit Card,2.4,504.87
TRX-007752,2022-07-10 23:00:00,Home & Kitchen,Asia-Pacific,2788.45,1,0.26,0.38,Bank Transfer,1.9,1059.61
TRX-007753,2022-04-13 23:00:00,Electronics,Latin America,1752.19,8,0.28,0.3,PayPal,4.5,525.66
TRX-007754,2023-01-04 00:00:00,Fashion,Europe,965.37,4,0.12,0.21,Credit Card,1.8,202.73
TRX-007755,2022-01-23 21:00:00,Beauty,Latin America,3789.28,1,0.03,0.32,PayPal,1.7,1212.57
TRX-007756,2022-01-30 13:00:00,Electronics,Europe,677.3,2,0.13,0.32,Crypto,3.9,216.74
TRX-007757,2023-02-16 10:00:00,Books,Middle East,1986.75,3,0.01,0.36,Crypto,2.7,715.23
TRX-007758,2022-01-04 21:00:00,Sports,Europe,1152.74,1,0.04,0.26,PayPal,3.6,299.71
TRX-007759,2023-01-30 21:00:00,Sports,Middle East,1849.01,2,0.03,0.12,Bank Transfer,3.0,221.88
TRX-007760,2022-07-19 16:00:00,Beauty,Asia-Pacific,3346.54,9,0.26,0.3,PayPal,3.8,1003.96
TRX-007761,2022-11-09 06:00:00,Fashion,North America,3568.96,9,0.04,0.28,Crypto,1.8,999.31
TRX-007762,2023-01-17 19:00:00,Fashion,Latin America,3501.13,6,0.24,0.13,Credit Card,3.5,455.15
TRX-007763,2022-02-27 09:00:00,Beauty,Latin America,4204.49,9,0.25,0.34,PayPal,3.5,1429.53
TRX-007764,2023-02-21 07:00:00,Books,Asia-Pacific,158.98,3,0.11,0.21,PayPal,3.3,33.39
TRX-007765,2022-09-26 14:00:00,Home & Kitchen,Middle East,998.03,8,0.15,0.4,Bank Transfer,3.0,399.21
TRX-007766,2022-06-29 01:00:00,Home & Kitchen,Asia-Pacific,2574.44,7,0.18,0.36,Crypto,1.4,926.8
TRX-007767,2023-01-29 00:00:00,Fashion,North America,3670.06,3,0.13,0.07,Bank Transfer,1.6,256.9
TRX-007768,2023-01-06 05:00:00,Sports,Latin America,835.91,5,0.12,0.27,PayPal,3.8,225.7
TRX-007769,2022-10-30 06:00:00,Fashion,Latin America,168.75,7,0.23,0.33,Bank Transfer,4.9,55.69
TRX-007770,2022-10-26 17:00:00,Fashion,Asia-Pacific,3164.64,1,0.16,0.18,Credit Card,4.5,569.64
TRX-007771,2022-03-22 11:00:00,Home & Kitchen,North America,4459.2,5,0.01,0.3,Credit Card,4.5,1337.76
TRX-007772,2022-06-04 23:00:00,Books,Latin America,2483.71,3,0.2,0.28,Credit Card,3.6,695.44
TRX-007773,2022-10-04 13:00:00,Home & Kitchen,Europe,3106.74,9,0.19,0.38,PayPal,1.5,1180.56
TRX-007774,2022-04-22 03:00:00,Beauty,Middle East,2418.05,1,0.21,0.13,PayPal,1.7,314.35
TRX-007775,2022-07-02 17:00:00,Sports,North America,4811.26,1,0.22,0.06,PayPal,1.5,288.68
TRX-007776,2022-07-27 04:00:00,Beauty,Europe,2572.71,4,0.19,0.15,Bank Transfer,4.2,385.91
TRX-007777,2022-05-02 11:00:00,Fashion,Europe,1607.96,9,0.21,0.16,Credit Card,1.8,257.27
TRX-007778,2022-04-07 07:00:00,Beauty,Latin America,2508.41,2,0.19,0.22,Bank Transfer,2.1,551.85
TRX-007779,2022-06-17 08:00:00,Beauty,Asia-Pacific,1720.69,8,0.1,0.38,Bank Transfer,4.7,653.86
TRX-007780,2023-02-07 22:00:00,Home & Kitchen,Middle East,1188.67,6,0.15,0.31,Credit Card,1.5,368.49
TRX-007781,2022-11-25 13:00:00,Fashion,North America,3022.07,5,0.21,0.08,Bank Transfer,3.5,241.77
TRX-007782,2022-05-29 18:00:00,Books,North America,2545.24,5,0.03,0.33,Credit Card,3.6,839.93
TRX-007783,2022-12-17 12:00:00,Fashion,Europe,4891.56,6,0.24,0.24,Credit Card,1.1,1173.97
TRX-007784,2022-12-16 07:00:00,Electronics,Latin America,4263.34,6,0.23,0.24,PayPal,4.9,1023.2
TRX-007785,2022-11-19 17:00:00,Fashion,North America,2287.35,6,0.28,0.27,Bank Transfer,2.2,617.58
TRX-007786,2022-04-10 05:00:00,Beauty,Latin America,4924.79,9,0.24,0.2,Bank Transfer,4.1,984.96
TRX-007787,2022-04-06 18:00:00,Fashion,Europe,2269.25,8,0.12,0.16,Credit Card,2.5,363.08
TRX-007788,2023-02-05 05:00:00,Books,Asia-Pacific,1040.8,7,0.12,0.29,PayPal,3.1,301.83
TRX-007789,2022-08-30 10:00:00,Electronics,North America,3464.14,1,0.02,0.18,Bank Transfer,1.7,623.55
TRX-007790,2022-08-24 07:00:00,Electronics,Asia-Pacific,4267.0,4,0.05,0.37,PayPal,3.0,1578.79
TRX-007791,2022-06-01 11:00:00,Home & Kitchen,Asia-Pacific,2141.02,9,0.26,0.31,Bank Transfer,1.6,663.72
TRX-007792,2022-05-18 02:00:00,Books,Asia-Pacific,3993.99,3,0.27,0.33,Crypto,3.2,1318.02
TRX-007793,2023-02-19 20:00:00,Books,Europe,4888.9,5,0.23,0.1,PayPal,2.1,488.89
TRX-007794,2023-01-19 06:00:00,Beauty,Middle East,4745.08,3,0.03,0.15,PayPal,4.8,711.76
TRX-007795,2022-05-03 12:00:00,Home & Kitchen,Middle East,156.16,6,0.01,0.22,Crypto,3.8,34.36
TRX-007796,2022-03-24 12:00:00,Fashion,Latin America,1475.01,4,0.2,0.24,PayPal,3.4,354.0
TRX-007797,2022-10-05 17:00:00,Beauty,Middle East,4180.64,2,0.23,0.18,PayPal,4.3,752.52
TRX-007798,2022-03-25 14:00:00,Fashion,Europe,1623.06,9,0.27,0.18,Bank Transfer,3.8,292.15
TRX-007799,2022-02-07 15:00:00,Books,Latin America,233.2,8,0.29,0.18,Crypto,2.7,41.98
TRX-007800,2022-06-26 08:00:00,Fashion,Europe,2766.47,3,0.17,0.35,PayPal,2.5,968.26
TRX-007801,2023-02-01 19:00:00,Books,North America,3382.8,5,0.21,0.2,Credit Card,5.0,676.56
TRX-007802,2022-02-13 15:00:00,Sports,Asia-Pacific,4879.42,9,0.22,0.36,Credit Card,4.6,1756.59
TRX-007803,2022-07-16 12:00:00,Home & Kitchen,Latin America,393.03,1,0.27,0.14,Credit Card,1.9,55.02
TRX-007804,2022-07-15 07:00:00,Sports,Europe,4949.0,6,0.02,0.23,Crypto,1.0,1138.27
TRX-007805,2022-05-21 04:00:00,Electronics,Asia-Pacific,701.84,1,0.22,0.14,Credit Card,3.3,98.26
TRX-007806,2022-05-20 19:00:00,Books,Asia-Pacific,78.15,5,0.04,0.28,Crypto,2.3,21.88
TRX-007807,2022-02-01 10:00:00,Beauty,Middle East,3145.4,7,0.1,0.1,PayPal,1.4,314.54
TRX-007808,2023-01-06 13:00:00,Home & Kitchen,Asia-Pacific,3171.95,4,0.1,0.34,Credit Card,4.6,1078.46
TRX-007809,2023-01-03 08:00:00,Beauty,North America,561.22,6,0.28,0.36,Crypto,2.1,202.04
TRX-007810,2023-01-13 02:00:00,Electronics,Asia-Pacific,1461.83,1,0.02,0.07,Bank Transfer,4.6,102.33
TRX-007811,2022-10-04 00:00:00,Beauty,Middle East,2043.61,9,0.04,0.32,Crypto,4.2,653.96
TRX-007812,2022-08-23 22:00:00,Electronics,Asia-Pacific,1843.98,6,0.22,0.35,Crypto,1.7,645.39
TRX-007813,2022-10-30 21:00:00,Books,Asia-Pacific,3286.66,8,0.09,0.21,Crypto,3.9,690.2
TRX-007814,2022-03-10 08:00:00,Beauty,North America,3427.64,5,0.08,0.23,Credit Card,1.5,788.36
TRX-007815,2023-01-31 13:00:00,Electronics,North America,2068.13,3,0.14,0.39,Crypto,2.3,806.57
